"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude","center_latitude","center_longitude"
"1986","Eureka","Aug",410.248319183639,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1986","Eureka","Sept",14,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1986","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1986","Eureka","Season",1060.40363905012,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1987","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1987","Eureka","May",9,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1987","Eureka","June",692.57041560933,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1987","Eureka","July",22,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1987","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1987","Eureka","Sept",17.6464148877942,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1987","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1987","Eureka","Season",741.216830497124,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1988","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1988","Eureka","May",12,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1988","Eureka","June",242.936568853201,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1988","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1988","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1988","Eureka","Sept",17.3879965207306,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1988","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1988","Eureka","Season",272.324565373932,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1989","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1989","Eureka","May",10,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1989","Eureka","June",290.643932451892,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1989","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1989","Eureka","Aug",68.4608021125598,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1989","Eureka","Sept",0,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1989","Eureka","Oct",0,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1989","Eureka","Season",369.104734564451,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1990","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1990","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1990","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1990","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1990","Eureka","Aug",280,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1990","Eureka","Sept",0,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1990","Eureka","Oct",0,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1990","Eureka","Season",280,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1991","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1991","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1991","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1991","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1991","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1991","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1991","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1991","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1992","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1992","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1992","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1992","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1992","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1992","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1992","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1992","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1993","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1993","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1993","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1993","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1993","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1993","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1993","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1993","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1994","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1994","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1994","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1994","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1994","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1994","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1994","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1994","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1995","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1995","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1995","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1995","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1995","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1995","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1995","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1995","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1996","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1996","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1996","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1996","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1996","Eureka","Aug",10,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1996","Eureka","Sept",11,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1996","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1996","Eureka","Season",21,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1997","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1997","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1997","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1997","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1997","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1997","Eureka","Sept",0,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1997","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1997","Eureka","Season",0,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1998","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1998","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1998","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1998","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1998","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1998","Eureka","Sept",0,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1998","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1998","Eureka","Season",0,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1999","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1999","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1999","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1999","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1999","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1999","Eureka","Sept",29,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1999","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"1999","Eureka","Season",29,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2000","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2000","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2000","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2000","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2000","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2000","Eureka","Sept",23,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2000","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2000","Eureka","Season",23,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2001","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2001","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2001","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2001","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2001","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2001","Eureka","Sept",18,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2001","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2001","Eureka","Season",18,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2002","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2002","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2002","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2002","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2002","Eureka","Aug",27,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2002","Eureka","Sept",146,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2002","Eureka","Oct",6,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2002","Eureka","Season",179,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2003","Eureka","Apr",14,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2003","Eureka","May",2,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2003","Eureka","June",4,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2003","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2003","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2003","Eureka","Sept",50,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2003","Eureka","Oct",6,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2003","Eureka","Season",76,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2004","Eureka","Apr",22,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2004","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2004","Eureka","June",2,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2004","Eureka","July",36,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2004","Eureka","Aug",167,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2004","Eureka","Sept",35,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2004","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2004","Eureka","Season",262,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2005","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2005","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2005","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2005","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2005","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2005","Eureka","Sept",58,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2005","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2005","Eureka","Season",58,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2006","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2006","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2006","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2006","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2006","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2006","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2006","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2006","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2007","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2007","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2007","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2007","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2007","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2007","Eureka","Sept",87,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2007","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2007","Eureka","Season",87,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2008","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2008","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2008","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2008","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2008","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2008","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2008","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2008","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2009","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2009","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2009","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2009","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2009","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2009","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2009","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2009","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2010","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2010","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2010","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2010","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2010","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2010","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2010","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2010","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2011","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2011","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2011","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2011","Eureka","July",4,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2011","Eureka","Aug",16,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2011","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2011","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2011","Eureka","Season",20,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2012","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2012","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2012","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2012","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2012","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2012","Eureka","Sept",45,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2012","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2012","Eureka","Season",45,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2013","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2013","Eureka","May",8,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2013","Eureka","June",31,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2013","Eureka","July",46,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2013","Eureka","Aug",10,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2013","Eureka","Sept",3,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2013","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2013","Eureka","Season",98,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2014","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2014","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2014","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2014","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2014","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2014","Eureka","Sept",7,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2014","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2014","Eureka","Season",7,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2015","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2015","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2015","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2015","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2015","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2015","Eureka","Sept",10,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2015","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2015","Eureka","Season",10,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2016","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2016","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2016","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2016","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2016","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2016","Eureka","Sept",7,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2016","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2016","Eureka","Season",7,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2017","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2017","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2017","Eureka","June",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2017","Eureka","July",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2017","Eureka","Aug",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2017","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2017","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2017","Eureka","Season",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2018","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2018","Eureka","May",20,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2018","Eureka","June",108,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2018","Eureka","July",42,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2018","Eureka","Aug",68,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2018","Eureka","Sept",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2018","Eureka","Oct",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2018","Eureka","Season",238,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2019","Eureka","Apr",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2019","Eureka","May",NA,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
"2019","Eureka","June",13,"CA","","commercial","effort","days fished",40.8021,-124.1637,40.8087,-124.1575
