"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude"
"1980","Tillamook","Aug",19706,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1980","Tillamook","Sept",3845,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1980","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1980","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1980","Tillamook","Season",46315,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","May",977,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","June",4886,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","July",14119,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","Aug",20088,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","Sept",4625,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1981","Tillamook","Season",44695,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","June",4906,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","July",22330,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","Aug",0,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1982","Tillamook","Season",27236,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","June",2678,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","July",12878,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","Aug",11536,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","Sept",3759,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1983","Tillamook","Season",30851,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","July",2018,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","Aug",6285,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1984","Tillamook","Season",8303,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","June",605,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","July",7838,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","Aug",11578,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1985","Tillamook","Season",20021,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","June",707,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","July",12115,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","Aug",7721,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1986","Tillamook","Season",20543,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","June",578,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","July",8508,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","Aug",8044,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1987","Tillamook","Season",17130,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","July",5668,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","Aug",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1988","Tillamook","Season",5668,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","May",146,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","June",1223,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","July",9225,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","Aug",9243,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1989","Tillamook","Season",19837,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","June",1933,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","July",8936,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","Aug",13229,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","Sept",1423,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1990","Tillamook","Season",25521,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","June",1496,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","July",8959,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","Aug",9422,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","Sept",1777,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1991","Tillamook","Season",21654,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","July",9812,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","Aug",1842,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","Sept",1271,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1992","Tillamook","Season",12925,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","July",5676,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","Aug",7861,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","Sept",4279,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1993","Tillamook","Season",17816,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","July",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","Aug",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1994","Tillamook","Season",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","July",2275,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","Aug",7656,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","Sept",1007,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1995","Tillamook","Season",10938,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","July",963,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","Aug",3782,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","Sept",889,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1996","Tillamook","Season",5634,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","July",2772,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","Aug",830,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1997","Tillamook","Season",3602,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","July",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","Aug",1830,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","Sept",284,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1998","Tillamook","Season",2114,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","July",2098,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","Aug",3653,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","Sept",1666,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"1999","Tillamook","Season",7417,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","July",3994,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","Aug",4449,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2000","Tillamook","Season",8443,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","July",7990,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","Aug",12960,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","Sept",2291,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2001","Tillamook","Season",23241,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","May",155,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","June",372,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","July",3989,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","Aug",6373,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","Sept",1156,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","Oct",6,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2002","Tillamook","Season",12051,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","June",151,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","July",5275,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","Aug",12550,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","Sept",1250,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2003","Tillamook","Season",19226,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","June",256,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","July",4439,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","Aug",11290,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","Sept",2608,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2004","Tillamook","Season",18593,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","July",2246,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","Aug",8116,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","Sept",2900,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2005","Tillamook","Season",13262,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","July",1711,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","Aug",5769,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","Sept",762,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2006","Tillamook","Season",8242,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","June",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","July",2548,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","Aug",8849,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","Sept",989,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2007","Tillamook","Season",12386,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","May",66,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","June",498,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","July",1875,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","Aug",1215,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","Sept",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2008","Tillamook","Season",3654,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","June",85,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","July",5698,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","Aug",6097,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","Sept",370,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2009","Tillamook","Season",12250,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","June",306,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","July",2211,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","Aug",6996,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","Sept",741,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2010","Tillamook","Season",10254,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","June",459,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","July",1402,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","Aug",4645,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","Sept",877,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","Nov",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2011","Tillamook","Season",7383,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2012","Tillamook","Mar",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2012","Tillamook","Apr",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2012","Tillamook","May",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2012","Tillamook","June",681,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2012","Tillamook","July",1792,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2012","Tillamook","Aug",1954,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2012","Tillamook","Sept",411,"OR","","recreational","effort","anger trips",45.4562,-123.844
"2012","Tillamook","Oct",NA,"OR","","recreational","effort","anger trips",45.4562,-123.844
