"year","port","name","value","state","indian","fishery","metric","species","units","latitude","longitude"
"1980","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1980","Westport","Season",2836,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","Apr",138,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","May",384,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","June",502,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","July",1608,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","Aug",575,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","Season",3207,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","Apr",3,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","May",116,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","June",422,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","July",1571,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","Aug",818,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","Sept",215,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","Oct",35,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","Season",3180,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","Apr",117,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","May",96,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","July",1483,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","Aug",584,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","Sept",172,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","Season",2452,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","Apr",24,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","June",0,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","July",109,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","Aug",96,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","Season",229,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","Apr",5,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","May",1,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","June",12,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","July",1692,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","Aug",342,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","Season",2052,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","June",116,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","July",2595,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","Aug",537,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","Season",3248,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","June",110,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","July",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","Aug",66,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","Season",176,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","July",3537,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","Aug",208,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","Sept",20,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","Season",3765,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","May",114,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","June",202,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","July",2213,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","Aug",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","Season",2529,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","July",2003,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","Aug",621,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","Sept",50,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","Season",2674,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","July",2363,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","Aug",380,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","Sept",0,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","Season",2743,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","May",118,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","July",964,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","Aug",33,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","Season",1115,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","May",178,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","July",1002,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","Aug",380,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","Sept",124,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","Season",1684,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","July",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","Aug",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","Season",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","July",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","Aug",136,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","Season",136,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","July",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","Aug",55,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","Sept",5,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","Season",60,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","July",478,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","Aug",8,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","Season",486,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","July",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","Aug",103,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","Season",103,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","July",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","Aug",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","Season",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","July",313,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","Aug",105,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","Season",418,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","July",1103,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","Aug",366,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","Sept",54,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","Season",1523,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","May",234,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","June",1225,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","July",3004,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","Aug",757,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","Sept",7,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","Season",5227,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","June",589,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","July",3071,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","Aug",997,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","Sept",40,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","Season",4697,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","June",235,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","July",4117,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","Aug",1090,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","Sept",73,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","Season",5515,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","July",2254.42360390199,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","Aug",316.399514076762,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","Sept",212.950231167093,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","Season",2783.77334914584,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","June",166.48,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","July",734.4,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","Aug",442.92,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","Sept",73.27,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","Season",1417.07,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","July",1178.51,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","Aug",245.24,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","Sept",46.79,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","Season",1470.54,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","June",311.37,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","July",725.42,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","Aug",317.22,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","Sept",2.54,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","Season",1356.55,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","June",51.18,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","July",1277.05,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","Aug",1071.07,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","Sept",47.25,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","Season",2446.55,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","June",144.34,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","July",1572.79,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","Aug",1452.5,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","Sept",128.87,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","Season",3298.5,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","June",257.42,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","July",1382.23,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","Aug",1329.69,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","Sept",13.7,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","Season",2983.04,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","June",811.99,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","July",3524.39,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","Aug",1173.33,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","Sept",41.96,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","Season",5551.67,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","May",126.69,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","June",635.42,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","July",3266.69,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","Aug",2141.7,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","Sept",74.34,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","Season",6244.84,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","May",158.1,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","June",947.74,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","July",3975.11,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","Aug",805.97,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","Sept",47.73,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","Season",5934.65,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","May",95.83,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","June",1577.15,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","July",6195.94,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","Aug",522.34,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","Sept",106.54,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","Season",8497.8,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","June",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","July",3010.95,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","Aug",254.88,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","Season",3265.83,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2017","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2017","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2017","Westport","June",243.76,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2017","Westport","July",6133.98,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2017","Westport","Aug",855.52,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2017","Westport","Sept",53.91,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2017","Westport","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2017","Westport","Season",7287.17,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2018","Westport","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2018","Westport","May",NA,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
"2018","Westport","June",351.74,"WA","","recreational","catch","Chinook","numbers",46.8901,-124.1041
