"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude"
"2015","Crescent City","May",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2015","Crescent City","June",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2015","Crescent City","July",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2015","Crescent City","Aug",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2015","Crescent City","Sept",12.7,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2015","Crescent City","Oct",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2015","Crescent City","Season",12.7,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2016","Crescent City","Apr",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2016","Crescent City","May",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2016","Crescent City","June",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2016","Crescent City","July",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2016","Crescent City","Aug",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2016","Crescent City","Sept",14.3,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2016","Crescent City","Oct",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2016","Crescent City","Season",14.3,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2017","Crescent City","Apr",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2017","Crescent City","May",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2017","Crescent City","June",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2017","Crescent City","July",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2017","Crescent City","Aug",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2017","Crescent City","Sept",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2017","Crescent City","Oct",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2017","Crescent City","Season",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2018","Crescent City","Apr",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2018","Crescent City","May",8.55601659751037,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2018","Crescent City","June",9.67535070140281,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2018","Crescent City","July",9.46967741935484,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2018","Crescent City","Aug",9.78830963665087,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2018","Crescent City","Sept",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2018","Crescent City","Oct",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2018","Crescent City","Season",9.62669990933817,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2019","Crescent City","Apr",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2019","Crescent City","May",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2019","Crescent City","June",8.32456140350877,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2019","Crescent City","July",9.10831426392067,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2019","Crescent City","Aug",9.21387900355872,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2019","Crescent City","Sept",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2019","Crescent City","Oct",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2019","Crescent City","Season",9.15726092089728,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2020","Crescent City","Apr",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2020","Crescent City","May",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2020","Crescent City","June",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2020","Crescent City","July",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2020","Crescent City","Aug",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2020","Crescent City","Sept",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2020","Crescent City","Oct",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2020","Crescent City","Season",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2021","Crescent City","Apr",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2021","Crescent City","May",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2021","Crescent City","June",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2021","Crescent City","July",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2021","Crescent City","Aug",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2021","Crescent City","Sept",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2021","Crescent City","Oct",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"2021","Crescent City","Season",NA,"CA","","commercial","weights","pounds",41.7558,-124.2026
"1976","Eureka","Apr",6.81818181818182,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1976","Eureka","May",8.44223782998305,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1976","Eureka","June",8.73832625833839,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1976","Eureka","July",8.06382264024185,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1976","Eureka","Aug",9.27261975162626,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1976","Eureka","Sept",7.47003745318352,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1976","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1976","Eureka","Season",8.63311239330504,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1977","Eureka","Apr",10.3794964028777,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1977","Eureka","May",8.69939720812183,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1977","Eureka","June",9.72069910897875,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1977","Eureka","July",9.65731843575419,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1977","Eureka","Aug",10.7197802197802,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1977","Eureka","Sept",8.65076798706548,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1977","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1977","Eureka","Season",9.51925037894447,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1978","Eureka","Apr",8.61918328584995,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1978","Eureka","May",8.29412688442211,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1978","Eureka","June",8.4812292710465,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1978","Eureka","July",8.94708777686628,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1978","Eureka","Aug",9.17161916312917,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1978","Eureka","Sept",7.88123167155425,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1978","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1978","Eureka","Season",8.4350224696492,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1979","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1979","Eureka","May",8.13319958129798,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1979","Eureka","June",8.27773250022639,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1979","Eureka","July",9.06144956351549,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1979","Eureka","Aug",9.44892631029306,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1979","Eureka","Sept",9.08380520951302,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1979","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1979","Eureka","Season",8.87588983464051,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1980","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1980","Eureka","May",8.910928541876,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1980","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1980","Eureka","July",9.20499071973603,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1980","Eureka","Aug",10.1481902596172,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1980","Eureka","Sept",9.07620584543661,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1980","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1980","Eureka","Season",9.18303598798357,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1981","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1981","Eureka","May",8.93336443232381,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1981","Eureka","June",9.74252615844544,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1981","Eureka","July",8.84402838592783,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1981","Eureka","Aug",9.38395773294909,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1981","Eureka","Sept",9.10548271752086,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1981","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1981","Eureka","Season",9.15282140281835,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1982","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1982","Eureka","May",8.00822622107969,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1982","Eureka","June",8.75507174666007,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1982","Eureka","July",9.85063897763578,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1982","Eureka","Aug",9.65309889843845,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1982","Eureka","Sept",9.30537459283388,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1982","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1982","Eureka","Season",9.36902764706685,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1983","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1983","Eureka","May",6.81061473844979,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1983","Eureka","June",7.57671758124332,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1983","Eureka","July",7.60893991206644,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1983","Eureka","Aug",7.2015503875969,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1983","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1983","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1983","Eureka","Season",7.46941586324232,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1984","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1984","Eureka","May",7.13649025069638,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1984","Eureka","June",7.17447916666667,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1984","Eureka","July",7.94445391037655,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1984","Eureka","Aug",8.43168724279835,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1984","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1984","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1984","Eureka","Season",7.90660449578955,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1985","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1985","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1985","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1985","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1985","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1985","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1985","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1985","Eureka","Season",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1986","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1986","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1986","Eureka","June",8.2708495107936,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1986","Eureka","July",9.45162316995544,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1986","Eureka","Aug",8.57790039204298,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1986","Eureka","Sept",9.10222804718217,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1986","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1986","Eureka","Season",8.68358050630972,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1987","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1987","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1987","Eureka","June",8.77824447678264,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1987","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1987","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1987","Eureka","Sept",10.1869158878505,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1987","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1987","Eureka","Season",8.79625096131792,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1988","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1988","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1988","Eureka","June",9.13803382406619,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1988","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1988","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1988","Eureka","Sept",8.99806201550388,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1988","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1988","Eureka","Season",9.12749234738392,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1989","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1989","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1989","Eureka","June",12.1693989071038,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1989","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1989","Eureka","Aug",9.20931849791377,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1989","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1989","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1989","Eureka","Season",11.8015089978188,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1990","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1990","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1990","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1990","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1990","Eureka","Aug",9.72582972582973,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1990","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1990","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1990","Eureka","Season",9.72582972582973,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1991","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1991","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1991","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1991","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1991","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1991","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1991","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1991","Eureka","Season",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1992","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1992","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1992","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1992","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1992","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1992","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1992","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1992","Eureka","Season",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1993","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1993","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1993","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1993","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1993","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1993","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1993","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1993","Eureka","Season",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1994","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1994","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1994","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1994","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1994","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1994","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1994","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1994","Eureka","Season",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1995","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1995","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1995","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1995","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1995","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1995","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1995","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1995","Eureka","Season",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1996","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1996","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1996","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1996","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1996","Eureka","Aug",8.3,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1996","Eureka","Sept",10.6,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1996","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1996","Eureka","Season",9.6,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1997","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1997","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1997","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1997","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1997","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1997","Eureka","Sept",10,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1997","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1997","Eureka","Season",10,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1998","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1998","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1998","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1998","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1998","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1998","Eureka","Sept",8.9,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1998","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1998","Eureka","Season",8.9,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1999","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1999","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1999","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1999","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1999","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1999","Eureka","Sept",10.6,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1999","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"1999","Eureka","Season",10.6,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2000","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2000","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2000","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2000","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2000","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2000","Eureka","Sept",10.7,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2000","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2000","Eureka","Season",10.7,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2001","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2001","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2001","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2001","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2001","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2001","Eureka","Sept",13.8,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2001","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2001","Eureka","Season",13.8,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2002","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2002","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2002","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2002","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2002","Eureka","Aug",13.4,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2002","Eureka","Sept",12.1,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2002","Eureka","Oct",11.1,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2002","Eureka","Season",12.2,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2003","Eureka","Apr",12,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2003","Eureka","May",12,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2003","Eureka","June",12,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2003","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2003","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2003","Eureka","Sept",10.3,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2003","Eureka","Oct",9.1,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2003","Eureka","Season",11.2,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2004","Eureka","Apr",10.1,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2004","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2004","Eureka","June",9.8,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2004","Eureka","July",11.6,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2004","Eureka","Aug",11.9,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2004","Eureka","Sept",10.8,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2004","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2004","Eureka","Season",11.8,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2005","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2005","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2005","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2005","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2005","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2005","Eureka","Sept",14.1075697211155,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2005","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2005","Eureka","Season",14.1,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2006","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2006","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2006","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2006","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2006","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2006","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2006","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2006","Eureka","Season",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2007","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2007","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2007","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2007","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2007","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2007","Eureka","Sept",13.6835656949725,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2007","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2007","Eureka","Season",13.7,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2008","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2008","Eureka","May",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2008","Eureka","June",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2008","Eureka","July",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2008","Eureka","Aug",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2008","Eureka","Sept",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2008","Eureka","Oct",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2008","Eureka","Season",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
"2009","Eureka","Apr",NA,"CA","","commercial","weights","pounds",40.8021,-124.1637
