"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude"
"1962","Tillamook","Aug",1088,"OR","","commercial","catch","numbers",45.4562,-123.844
"1962","Tillamook","Sept",230,"OR","","commercial","catch","numbers",45.4562,-123.844
"1962","Tillamook","Oct",55,"OR","","commercial","catch","numbers",45.4562,-123.844
"1962","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1962","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1962","Tillamook","Season",6534,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","Apr",2779,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","May",4886,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","June",4930,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","July",1033,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","Aug",1518,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","Sept",494,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","Oct",106,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1963","Tillamook","Season",15746,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","Apr",1035,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","May",6133,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","June",1371,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","July",1475,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","Aug",526,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","Sept",962,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","Oct",47,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1964","Tillamook","Season",11549,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","Apr",10,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","May",960,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","June",681,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","July",575,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","Aug",1233,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","Sept",769,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","Oct",631,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1965","Tillamook","Season",4859,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","Apr",561,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","May",7047,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","June",6687,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","July",1351,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","Aug",821,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","Sept",1471,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","Oct",266,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1966","Tillamook","Season",18204,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","Apr",2149,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","May",3541,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","June",4943,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","July",1479,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","Aug",6185,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","Sept",1465,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","Oct",27,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1967","Tillamook","Season",19789,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","Apr",4238,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","May",12062,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","June",3448,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","July",1477,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","Aug",923,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","Sept",351,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","Oct",8,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1968","Tillamook","Season",22507,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","Apr",115,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","May",925,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","June",5383,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","July",1834,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","Aug",1505,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","Sept",865,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","Oct",6,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1969","Tillamook","Season",10633,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","Apr",1301,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","May",11658,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","June",7425,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","July",1687,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","Aug",1481,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","Sept",436,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","Oct",22,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1970","Tillamook","Season",24010,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","Apr",1323,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","May",7820,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","June",4857,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","July",773,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","Aug",1029,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","Sept",219,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","Oct",39,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1971","Tillamook","Season",16060,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","Apr",15,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","May",3309,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","June",3818,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","July",819,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","Aug",525,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","Sept",335,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","Oct",27,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1972","Tillamook","Season",8848,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","Apr",480,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","May",3741,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","June",2258,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","July",950,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","Aug",733,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","Sept",291,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","Oct",160,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1973","Tillamook","Season",8613,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","Apr",370,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","May",12648,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","June",1169,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","July",1733,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","Aug",1017,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","Sept",626,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","Oct",118,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1974","Tillamook","Season",17681,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","Apr",81,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","May",4426,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","June",3447,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","July",1934,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","Aug",754,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","Sept",287,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","Oct",26,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1975","Tillamook","Season",10955,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","May",13176,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","June",8445,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","July",3934,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","Aug",1523,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","Sept",814,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","Oct",210,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1976","Tillamook","Season",28102,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","May",5754,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","June",8723,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","July",4231,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","Aug",1261,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","Sept",1218,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","Oct",697,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1977","Tillamook","Season",21884,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","May",1104,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","June",5932,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","July",5036,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","Aug",1041,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","Sept",117,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","Oct",1966,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1978","Tillamook","Season",15196,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","May",772,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","June",5,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","July",1867,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","Aug",3046,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","Sept",200,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","Oct",9,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1979","Tillamook","Season",5899,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","May",4390,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","June",15,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","July",548,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","Aug",529,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","Sept",111,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","Oct",5,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1980","Tillamook","Season",5598,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","May",6607,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","June",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","July",1037,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","Aug",513,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","Sept",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","Oct",9,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1981","Tillamook","Season",8166,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","May",7154,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","June",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","July",1219,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","Aug",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","Sept",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","Oct",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1982","Tillamook","Season",8373,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","May",4361,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","June",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","July",238,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","Aug",206,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","Sept",116,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","Oct",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1983","Tillamook","Season",4921,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","May",1013,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","June",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","July",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","Aug",257,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","Sept",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","Oct",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1984","Tillamook","Season",1270,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","May",4556,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","June",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","July",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","Aug",490,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","Sept",0,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","Oct",3,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1985","Tillamook","Season",5049,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","May",4512,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","June",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","July",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","Aug",1585,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","Sept",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","Oct",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1986","Tillamook","Season",6097,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","May",2327,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","June",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","July",2225,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","Aug",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","Sept",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","Oct",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1987","Tillamook","Season",4552,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","May",973,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","June",648,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","July",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","Aug",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","Sept",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","Oct",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1988","Tillamook","Season",1621,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","May",653,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","June",375,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","July",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","Aug",1483,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","Sept",352,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","Oct",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1989","Tillamook","Season",2863,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","May",489,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","June",66,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","July",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","Aug",449,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","Sept",1178,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","Oct",71,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1990","Tillamook","Season",2253,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","May",325,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","June",27,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","July",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","Aug",451,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","Sept",111,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","Oct",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","Nov",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","Dec",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1991","Tillamook","Season",914,"OR","","commercial","catch","numbers",45.4562,-123.844
"1992","Tillamook","Mar",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1992","Tillamook","Apr",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
"1992","Tillamook","May",376,"OR","","commercial","catch","numbers",45.4562,-123.844
"1992","Tillamook","June",925,"OR","","commercial","catch","numbers",45.4562,-123.844
"1992","Tillamook","July",118,"OR","","commercial","catch","numbers",45.4562,-123.844
"1992","Tillamook","Aug",74,"OR","","commercial","catch","numbers",45.4562,-123.844
"1992","Tillamook","Sept",NA,"OR","","commercial","catch","numbers",45.4562,-123.844
